customer_tweet_id,customer_text,customer_time,agent_tweet_id,agent_text,agent_time,customer_clean,agent_clean,pair_id
1210855,@AmericanAir Is it an actual office where they can go back and see if they have your item or just fill out forms?,2017-10-25 12:11:05+00:00,1210856,@404217 It's an office and someone will be there that you can speak to.,Wed Oct 25 12:31:55 +0000 2017,Is it an actual office where they can go back and see if they have your item or just fill out forms?,It's an office and someone will be there that you can speak to.,AA-013888
1905705,"Thanks to the crew on @americanair, the nurse, and EMTs at @151271 who took care of me when I needed it last night.",2017-10-25 13:08:30+00:00,1905704,"@567869 We hope you're feeling better, Tanisha. Please follow and share your record locator in DMs and we'll forward this to leadership. #AATeam",Wed Oct 25 13:09:52 +0000 2017,"Thanks to the crew on , the nurse, and EMTs at who took care of me when I needed it last night.","We hope you're feeling better, Tanisha. Please follow and share your record locator in DMs and we'll forward this to leadership. #AATeam",AA-013901
1905862,@AmericanAir - is there a charge to go standby? Thanks,2017-10-25 13:22:20+00:00,1905860,"@567903 Regular standby is only allowed for free if you hold elite status, otherwise you can pay $75 and confirm a seat if available 24 hours prior.",Wed Oct 25 13:25:46 +0000 2017,- is there a charge to go standby? Thanks,"Regular standby is only allowed for free if you hold elite status, otherwise you can pay $75 and confirm a seat if available 24 hours prior.",AA-013906
1202184,".@AmericanAir really appreciate travel alert yesterday. I had very important meeting today &amp; you got me here early, no fee #grateful",2017-10-25 13:26:01+00:00,1202183,"@369455 We're glad we could help change your travel plans seamlessly, Jay. We look forward to seeing you again soon!",Wed Oct 25 13:27:30 +0000 2017,". really appreciate travel alert yesterday. I had very important meeting today & you got me here early, no fee #grateful","We're glad we could help change your travel plans seamlessly, Jay. We look forward to seeing you again soon!",AA-013908
1202993,@AmericanAir I'm leaving home for the journey in 2 days.. Need medical assistance during the flight! A timely answer is what I require as a help!,2017-10-25 13:32:15+00:00,1202992,"@402617 We'd love to help, but need you to meet us in DMs with the info we requested.",Wed Oct 25 13:34:51 +0000 2017,I'm leaving home for the journey in 2 days.. Need medical assistance during the flight! A timely answer is what I require as a help!,"We'd love to help, but need you to meet us in DMs with the info we requested.",AA-013916
1206515,Randomly in the community I’ve meet staff who works for @AmericanAir this year particularly that were amazing people outside of their job,2017-10-25 14:01:49+00:00,1206514,"@403334 It's always a pleasure to have you on board with us, Jeff.",Wed Oct 25 14:09:39 +0000 2017,Randomly in the community I’ve meet staff who works for this year particularly that were amazing people outside of their job,"It's always a pleasure to have you on board with us, Jeff.",AA-013931
1218551,.@AmericanAir how is it that @SouthwestAir can do in-flight wifi for $8 and you can't do it for less than $30?,2017-10-25 14:16:56+00:00,1218549,"@405913 We'll gladly forward your comments to our friends @116462, Peter.",Wed Oct 25 14:35:54 +0000 2017,. how is it that can do in-flight wifi for $8 and you can't do it for less than $30?,"We'll gladly forward your comments to our friends , Peter.",AA-013940
1218535,@AmericanAir I'm at DFW and I tried to find my gate and the attendant at A39 was very rude and appeared she did not want to help me. Rude!,2017-10-25 14:20:48+00:00,1218533,@405908 We're here and happy to help anytime!,Wed Oct 25 14:37:12 +0000 2017,I'm at DFW and I tried to find my gate and the attendant at A39 was very rude and appeared she did not want to help me. Rude!,We're here and happy to help anytime!,AA-013942
1212396,@AmericanAir If there ever is a next time (after today it's unlikely) that I fly with you then please do your best to ensure that the plane works.Thanks.,2017-10-25 14:26:09+00:00,1212397,@404562 We hear you and assure you we strive to depart on time with all our flights. Our pilots will do all they can to make up time in the air.,Wed Oct 25 14:55:27 +0000 2017,If there ever is a next time (after today it's unlikely) that I fly with you then please do your best to ensure that the plane works.Thanks.,We hear you and assure you we strive to depart on time with all our flights. Our pilots will do all they can to make up time in the air.,AA-013945
1203592,@AmericanAir Why did someone else get it over me?  I want my US Air back. Nothing but let downs since the merger. I don't do well in tight spaces... ☹️,2017-10-25 14:29:47+00:00,1203593,@402755 We value your business and don't want you to feel this way. There may be a no show last minute. Please check with our agents before boarding,Wed Oct 25 14:52:54 +0000 2017,Why did someone else get it over me? I want my US Air back. Nothing but let downs since the merger. I don't do well in tight spaces... ☹️,We value your business and don't want you to feel this way. There may be a no show last minute. Please check with our agents before boarding,AA-013948
1219405,"Siquiera no voy en @172253 porque que estrés, pero si extraño sus aviones. Que cosa más incómoda los aviones de @AmericanAir https://t.co/MnSxEocltE",2017-10-25 14:39:26+00:00,1219403,"@141333 We offer Main Cabin Extra Seats as well, Valentina. They provide a bit more leg room. Click here https://t.co/N9kHMrdPIB",Wed Oct 25 14:55:59 +0000 2017,"Siquiera no voy en porque que estrés, pero si extraño sus aviones. Que cosa más incómoda los aviones de","We offer Main Cabin Extra Seats as well, Valentina. They provide a bit more leg room. Click here",AA-013955
1220156,"I get to fly on AA1486 AUS-ORD today (yay!) and have a question for @AmericanAir : Why is the *incoming* flight, ORD-AUS, ALSO 1486? Same #.",2017-10-25 14:44:07+00:00,1220154,"@406276 Great question, Rob. We may use the same flight number on the the same aircraft to conserve the call sign.",Wed Oct 25 15:06:38 +0000 2017,"I get to fly on AA1486 AUS-ORD today (yay!) and have a question for : Why is the *incoming* flight, ORD-AUS, ALSO 1486? Same #.","Great question, Rob. We may use the same flight number on the the same aircraft to conserve the call sign.",AA-013961
1220153,@AmericanAir stuck on AA532 because pilot parked in wrong line!!!!,2017-10-25 14:51:57+00:00,1220152,"@406275 Oops. We'll get that straitened up, Moses. We appreciate your patience.",Wed Oct 25 15:08:49 +0000 2017,stuck on AA532 because pilot parked in wrong line!!!!,"Oops. We'll get that straitened up, Moses. We appreciate your patience.",AA-013963
1219408,"@AmericanAir Thanks, appreciate the reply.",2017-10-25 15:05:46+00:00,1219410,@390415 You're welcome. We're always happy to help.,Wed Oct 25 15:17:23 +0000 2017,"Thanks, appreciate the reply.",You're welcome. We're always happy to help.,AA-013971
1907007,@AmericanAir  Do I get extra AAdvantage miles when my flight has been re-routed? Extra segment? Free WiFi so I can email my sitter??,2017-10-25 15:16:11+00:00,1907006,@568188 We'd like to take a look at the delay once you've arrived to your destination. Please send a DM with your flight info once you're home.,Wed Oct 25 15:23:04 +0000 2017,Do I get extra AAdvantage miles when my flight has been re-routed? Extra segment? Free WiFi so I can email my sitter??,We'd like to take a look at the delay once you've arrived to your destination. Please send a DM with your flight info once you're home.,AA-013972
1221151,"On hold for 45 minutes, can you help me @AmericanAir ?",2017-10-25 15:19:22+00:00,1221149,"@406531 We always want to help as much as we can, what's going on?",Wed Oct 25 15:22:34 +0000 2017,"On hold for 45 minutes, can you help me ?","We always want to help as much as we can, what's going on?",AA-013973
1222835,Aside from @AmericanAir playing with my money this morning is great lol,2017-10-25 15:27:53+00:00,1222834,"@406942 Please DM your record locator, and a little more information about what's going on.",Wed Oct 25 15:50:48 +0000 2017,Aside from playing with my money this morning is great lol,"Please DM your record locator, and a little more information about what's going on.",AA-013979
1224741,"@AmericanAir on flight 2411, it’s incredibly hot, uncomfortable",2017-10-25 15:52:57+00:00,1224740,@407322 We're working to get you moving as quickly as possible! The AC will kick on as soon as the engines start up.,Wed Oct 25 16:08:13 +0000 2017,"on flight 2411, it’s incredibly hot, uncomfortable",We're working to get you moving as quickly as possible! The AC will kick on as soon as the engines start up.,AA-013987
1224735,@AmericanAir you expedited my bag from MIA so SDF could let it sit for TWELVE hours before finally calling me. 🙄,2017-10-25 15:56:51+00:00,1224734,@407320 We know you're ready to have your things with you. Our apology for the extra long wait on your luggage return.,Wed Oct 25 16:10:05 +0000 2017,you expedited my bag from MIA so SDF could let it sit for TWELVE hours before finally calling me. 🙄,We know you're ready to have your things with you. Our apology for the extra long wait on your luggage return.,AA-013988
1216432,American Airlines cannot find my booking!!#AmericanAirlines,2017-10-25 15:57:51+00:00,1216431,@404855 Please give a quick follow and DM your record locator. We're happy to take look!,Wed Oct 25 17:22:59 +0000 2017,American Airlines cannot find my booking!!#AmericanAirlines,Please give a quick follow and DM your record locator. We're happy to take look!,AA-013990
1220149,@AmericanAir This flight is full....I just sent you a dm...please respond after you read,2017-10-25 16:17:49+00:00,1220151,@406274 We see your tweets and we're reading them right now and will respond back soon in DMs.,Wed Oct 25 16:18:30 +0000 2017,This flight is full....I just sent you a dm...please respond after you read,We see your tweets and we're reading them right now and will respond back soon in DMs.,AA-014000
1213691,@AmericanAir @128896 YOU CHARGE A BAG FEE IN FIRST CLASS???? Is this a joke?,2017-10-25 16:20:31+00:00,1213689,@404860 Our reservation team can connect you with our special service team if needed. Please DM your record locator for the bag charge concern.,Wed Oct 25 16:36:35 +0000 2017,YOU CHARGE A BAG FEE IN FIRST CLASS???? Is this a joke?,Our reservation team can connect you with our special service team if needed. Please DM your record locator for the bag charge concern.,AA-014004
1213682,I was in such a panic that i can't remember if I thanked the lady at the info desk near C12 at dfw @AmericanAir for helping me THANK YOU!,2017-10-25 16:24:48+00:00,1213681,"@404857 Please follow and DM your record locator, and we'll forward your thanks to them.",Wed Oct 25 16:40:29 +0000 2017,I was in such a panic that i can't remember if I thanked the lady at the info desk near C12 at dfw for helping me THANK YOU!,"Please follow and DM your record locator, and we'll forward your thanks to them.",AA-014006
1198620,@AmericanAir The seat chart should say this isn't actually a window seat! It really was disappointing to be misled &amp; you don't care - you still make $$.,2017-10-25 16:49:11+00:00,1198621,@396731 Would you mind sending us a DM with your record locator? We'll take a closer look.,Wed Oct 25 17:22:56 +0000 2017,The seat chart should say this isn't actually a window seat! It really was disappointing to be misled & you don't care - you still make $$.,Would you mind sending us a DM with your record locator? We'll take a closer look.,AA-014021
1233717,. @AmericanAir flt 827 to Charlotte yest attendants in main cabin were rude. Telling them the WiFi was down annoyed them. #havechoice  #AA👎🏻,2017-10-25 17:41:36+00:00,1233716,@409360 We count on our team to be courteous and helpful at all times. Our apologies for any rudeness.,Wed Oct 25 17:51:29 +0000 2017,. flt 827 to Charlotte yest attendants in main cabin were rude. Telling them the WiFi was down annoyed them. #havechoice #AA👎🏻,We count on our team to be courteous and helpful at all times. Our apologies for any rudeness.,AA-014047
1234220,"@AmericanAir Your contact form at https://t.co/gERIKLSgdr is failing. Do you have an email address? Are you aware of the failure, have ETA on fix?",2017-10-25 18:05:26+00:00,1234218,"@128896 We're local in the US. We've advised of the checked bags in First Class. Please try the form again, it seems to be working.",Wed Oct 25 18:10:35 +0000 2017,"Your contact form at is failing. Do you have an email address? Are you aware of the failure, have ETA on fix?","We're local in the US. We've advised of the checked bags in First Class. Please try the form again, it seems to be working.",AA-014060
1234862,"Thanks for the AAmazing upgrade, @AmericanAir! Three windows! 😊 https://t.co/co2elcaQxq",2017-10-25 18:13:11+00:00,1234861,"@131501 We just want to be able to spoil you a bit, Chris. Have fun.",Wed Oct 25 18:21:46 +0000 2017,"Thanks for the AAmazing upgrade, ! Three windows! 😊","We just want to be able to spoil you a bit, Chris. Have fun.",AA-014066
1912956,@AmericanAir your $75 fee is ridiculous!! You're charging me to use my own miles!!? Makes no sense! Pissed off member about to cancel my cc,2017-10-25 18:20:08+00:00,1912954,"@569814 The expedite fee is only applied if your flight is booked within 21 days of travel, but outside of that window only miles and taxes are due.",Wed Oct 25 18:35:54 +0000 2017,your $75 fee is ridiculous!! You're charging me to use my own miles!!? Makes no sense! Pissed off member about to cancel my cc,"The expedite fee is only applied if your flight is booked within 21 days of travel, but outside of that window only miles and taxes are due.",AA-014074
1912976,@AmericanAir Went from having 10 DEF to BEF... Two middles and a window.  Not cool!,2017-10-25 18:22:11+00:00,1912975,@569821 We always want to keep families together but seats can change for operational purposes. Trading seats voluntarily is always allowed.,Wed Oct 25 18:40:45 +0000 2017,Went from having 10 DEF to BEF... Two middles and a window. Not cool!,We always want to keep families together but seats can change for operational purposes. Trading seats voluntarily is always allowed.,AA-014076
858171,@AmericanAir Back with you guys tomorrow for a long travel home ✈️✈️,2017-10-25 18:28:56+00:00,1235778,"@122134 That's great news and we look forward to having you with us tomorrow! See you soon, Jonathan.",Wed Oct 25 18:44:39 +0000 2017,Back with you guys tomorrow for a long travel home ✈️✈️,"That's great news and we look forward to having you with us tomorrow! See you soon, Jonathan.",AA-014077
1236921,@AmericanAir priority luggage treatment. Ugh e pensive luggage. You should see the mess wtf https://t.co/QEz8p0Yahr,2017-10-25 18:52:02+00:00,1236918,@367576 We're sorry for any damages to your luggage. Please see our Baggage service office at the airport to file a claim.,Wed Oct 25 19:03:07 +0000 2017,priority luggage treatment. Ugh e pensive luggage. You should see the mess wtf,We're sorry for any damages to your luggage. Please see our Baggage service office at the airport to file a claim.,AA-014085
1225941,@AmericanAir When I get back home there will be some correspondence over today’s flight and service. NEVER have I been so poorly treated.,2017-10-25 18:53:32+00:00,1225940,"@407601 We're here 24/7, Jason. Please DM your record locator and details if we can assist.",Wed Oct 25 19:15:22 +0000 2017,When I get back home there will be some correspondence over today’s flight and service. NEVER have I been so poorly treated.,"We're here 24/7, Jason. Please DM your record locator and details if we can assist.",AA-014087
1216444,@AmericanAir Eekk we are delayed. Flight 27 isn’t cancelled is it?,2017-10-25 19:16:21+00:00,1216446,"@223475 It's not canceled, Melanie. We should have you wheels up shortly.",Wed Oct 25 19:30:07 +0000 2017,Eekk we are delayed. Flight 27 isn’t cancelled is it?,"It's not canceled, Melanie. We should have you wheels up shortly.",AA-014096
1226771,Ticket sold as @AmericanAir operated by @British_Airways means no @120943 pre-check?? So much for smooth travel experience! Fail!,2017-10-25 19:22:38+00:00,1226769,@331532 It may be possible to contact BA directly to add your PreCheck information to get through security quicker.,Wed Oct 25 19:41:01 +0000 2017,Ticket sold as operated by means no pre-check?? So much for smooth travel experience! Fail!,It may be possible to contact BA directly to add your PreCheck information to get through security quicker.,AA-014099
1227422,"I personally don't fly @AmericanAir they were very rude to me. Gate keepers and all just nasty. 

#dontflyamerican",2017-10-25 19:34:47+00:00,1227420,@407942 We're sorry to hear of your frustration with us. We'd love another chance to show you a great experience.,Wed Oct 25 19:50:00 +0000 2017,I personally don't fly they were very rude to me. Gate keepers and all just nasty. #dontflyamerican,We're sorry to hear of your frustration with us. We'd love another chance to show you a great experience.,AA-014104
1213658,@AmericanAir It was #AmericanAirlines mechanical fault we missed our connection-100% reimbursement.#aa64 #jfkairport #americanairlienscustomerservice,2017-10-25 19:37:23+00:00,1213660,@404850 We'll gladly take a closer look. We'll need your 6 letter record locator. Please follow and DM your information so we can take a look.,Wed Oct 25 19:55:58 +0000 2017,It was #AmericanAirlines mechanical fault we missed our connection-100% reimbursement.#aa64 #jfkairport #americanairlienscustomerservice,We'll gladly take a closer look. We'll need your 6 letter record locator. Please follow and DM your information so we can take a look.,AA-014108
1913531,@AmericanAir all I'm trying to do is remove complexity from this trip and American is doing the opposite,2017-10-25 19:47:15+00:00,1913530,@128010 Voluntary changes may require a change fee and difference in price. Please follow and DM you record locator. We'd like to take a look.,Wed Oct 25 19:51:45 +0000 2017,all I'm trying to do is remove complexity from this trip and American is doing the opposite,Voluntary changes may require a change fee and difference in price. Please follow and DM you record locator. We'd like to take a look.,AA-014114
1004798,"@AmericanAir Your people are gr8, but you don't like luggage.  And your MD-80's are best suited for cheerleaders, not the typical overweight passenger.",2017-10-25 19:56:28+00:00,1004800,@357822 Our team is #AAwesome! We do offer Main Cabin Extra seats. Click here for info https://t.co/N9kHMrvr7b,Wed Oct 25 20:19:00 +0000 2017,"Your people are gr8, but you don't like luggage. And your MD-80's are best suited for cheerleaders, not the typical overweight passenger.",Our team is #AAwesome! We do offer Main Cabin Extra seats. Click here for info,AA-014118
1229829,"""American Airlines"" @AmericanAir  Website and kiosks are not user friendly. Most customer svc ppl are unpleasant at best, rude at worst.",2017-10-25 19:59:17+00:00,1229828,"@301583 We're sorry for the confusion in navigating the website and kiosks. We appreciate your feedback, as it helps us improve.",Wed Oct 25 20:32:10 +0000 2017,"""American Airlines"" Website and kiosks are not user friendly. Most customer svc ppl are unpleasant at best, rude at worst.","We're sorry for the confusion in navigating the website and kiosks. We appreciate your feedback, as it helps us improve.",AA-014119
1231505,Why do half the functions in the @AmericanAir app just shove you off to the website?,2017-10-25 20:33:36+00:00,1231504,"@408855 You may want to check to see if you have the latest update, Zachary.",Wed Oct 25 21:14:44 +0000 2017,Why do half the functions in the app just shove you off to the website?,"You may want to check to see if you have the latest update, Zachary.",AA-014145
1232403,@AmericanAir Worst Customer Experience when trying to use my travel voucher from my cancelled flight to the BVI! Respond to my case!,2017-10-25 20:48:18+00:00,1232402,"@409040 If you have a paper voucher and have 12 days, it can be done by mail or in person. Please work with our team at 800-433-7300.",Wed Oct 25 21:29:35 +0000 2017,Worst Customer Experience when trying to use my travel voucher from my cancelled flight to the BVI! Respond to my case!,"If you have a paper voucher and have 12 days, it can be done by mail or in person. Please work with our team at 800-433-7300.",AA-014153
1238357,ok!! last flight this week! finally get back home tonight!! @AmericanAir https://t.co/hfG9gtHkFE,2017-10-25 20:57:53+00:00,1238356,@374910 Welcome aboard! Time to sit back and relax while we take you #homesweethome.,Wed Oct 25 21:36:25 +0000 2017,ok!! last flight this week! finally get back home tonight!!,Welcome aboard! Time to sit back and relax while we take you #homesweethome.,AA-014159
1914389,"@AmericanAir my suitcase somehow ended up in Miami when I flew from London to San Jose, Costa Rica via Dallas. I still haven’t received it.",2017-10-25 21:01:09+00:00,1914388,@570239 Please work with our baggage team directly at 800-535-5225 to check on it. You can also check on it here: https://t.co/Lts67cwTlN,Wed Oct 25 21:43:06 +0000 2017,"my suitcase somehow ended up in Miami when I flew from London to San Jose, Costa Rica via Dallas. I still haven’t received it.",Please work with our baggage team directly at 800-535-5225 to check on it. You can also check on it here:,AA-014162
1245538,@AmericanAir your flight attendants wore pink last Oct for BCA but one told me that this year they had to pay for the pink? Is that true?,2017-10-25 21:20:33+00:00,1245537,@412197 We have a special Be Pink campaign with merchandise our crew can wear this month. The proceeds will go to the campaign to fight cancer.,Wed Oct 25 22:07:54 +0000 2017,your flight attendants wore pink last Oct for BCA but one told me that this year they had to pay for the pink? Is that true?,We have a special Be Pink campaign with merchandise our crew can wear this month. The proceeds will go to the campaign to fight cancer.,AA-014169
1241266,@AmericanAir Has construction started on the flagship lounge at PHL? When is the expected completion date?,2017-10-25 21:51:58+00:00,1241264,@411164 We don't have any specifics as of yet but it's scheduled for 2018! https://t.co/1sXPsXdHzc,Wed Oct 25 22:15:14 +0000 2017,Has construction started on the flagship lounge at PHL? When is the expected completion date?,We don't have any specifics as of yet but it's scheduled for 2018!,AA-014184
1241886,@AmericanAir Plat desk said I cant use my flying companions 500mi upgrades bc I am Gold w/o any left. We are traveling on same PNR. True?,2017-10-25 22:04:39+00:00,1241885,"@411318 Please DM the record locator, Michael. We're happy to take a look.",Wed Oct 25 22:37:50 +0000 2017,Plat desk said I cant use my flying companions 500mi upgrades bc I am Gold w/o any left. We are traveling on same PNR. True?,"Please DM the record locator, Michael. We're happy to take a look.",AA-014195
1242391,"@AmericanAir So the kiosks at YYZ aren't working, not enough staff @ counter. If I miss my flight, whose fault is it??",2017-10-25 22:06:21+00:00,1242390,@411446 We're very sorry for the wait in getting you checked in. We'll have someone with you ASAP.,Wed Oct 25 22:48:44 +0000 2017,"So the kiosks at YYZ aren't working, not enough staff @ counter. If I miss my flight, whose fault is it??",We're very sorry for the wait in getting you checked in. We'll have someone with you ASAP.,AA-014196
1242385,Disappointed in @AmericanAir not giving out exit row seats even after boarding started :-(,2017-10-25 22:10:29+00:00,1242384,"@411443 We're sorry you weren't able to snag one, Gyula. We'll take great care of you on board.",Wed Oct 25 22:52:46 +0000 2017,Disappointed in not giving out exit row seats even after boarding started :-(,"We're sorry you weren't able to snag one, Gyula. We'll take great care of you on board.",AA-014198
1242380,Positive vibes for the @AmericanAir Social Team today.,2017-10-25 22:11:40+00:00,1242379,"@411441 Thanks, Steven! We're here 24/7, if you ever need us.",Wed Oct 25 22:57:47 +0000 2017,Positive vibes for the Social Team today.,"Thanks, Steven! We're here 24/7, if you ever need us.",AA-014199
1242959,"Save a seat in there for me in a few years, @AmericanAir and @151271! https://t.co/mMcTaHrPcS",2017-10-25 22:14:54+00:00,1242958,@162059 That's a great goal and we look forward to seeing you in the tower!,Wed Oct 25 23:01:16 +0000 2017,"Save a seat in there for me in a few years, and !",That's a great goal and we look forward to seeing you in the tower!,AA-014202
1242936,Hey @AmericanAir sending planes to/from phx w/o air conditioning should be against the Geneva convention. Many thanks for the sauna #aa985,2017-10-25 22:23:05+00:00,1242934,"@411585 We're very sorry if it was warm today, David. We always want you to be comfy on board.",Wed Oct 25 23:13:55 +0000 2017,Hey sending planes to/from phx w/o air conditioning should be against the Geneva convention. Many thanks for the sauna #aa985,"We're very sorry if it was warm today, David. We always want you to be comfy on board.",AA-014204
1240643,@AmericanAir taller than avg pgers shouldn’t have to purchase x legroom to use a laptop or avoid constant knee contact with row ahead.,2017-10-25 22:25:56+00:00,1240646,@411000 Those seats are also provided at the gate for no cost. We always want our customers to have a comfortable experience on board.,Wed Oct 25 23:05:34 +0000 2017,taller than avg pgers shouldn’t have to purchase x legroom to use a laptop or avoid constant knee contact with row ahead.,Those seats are also provided at the gate for no cost. We always want our customers to have a comfortable experience on board.,AA-014208
1243471,@AmericanAir I never made A complaint but it would be nice if your flight attendants would make sure to treat everybody with respect to,2017-10-25 22:43:52+00:00,1243470,@411716 Our team is expected to be courteous and respectful at all times. We're sorry if this wasn't the case today.,Wed Oct 25 23:24:41 +0000 2017,I never made A complaint but it would be nice if your flight attendants would make sure to treat everybody with respect to,Our team is expected to be courteous and respectful at all times. We're sorry if this wasn't the case today.,AA-014220
1242944,@AmericanAir Oh and I used American Express corporate travel and didn’t find out until I logged into the flight today.,2017-10-25 23:09:56+00:00,1242947,@411587 We're sorry that your travel agent didn't advise of the ticket restrictions. We also offer Main Cabin fares that allow for carry-on bags.,Wed Oct 25 23:56:06 +0000 2017,Oh and I used American Express corporate travel and didn’t find out until I logged into the flight today.,We're sorry that your travel agent didn't advise of the ticket restrictions. We also offer Main Cabin fares that allow for carry-on bags.,AA-014233
1244591,LAS gate d5 @AmericanAir rude gate agent about carryon. Would not allow me to board even though fit in sizer. Way to treat a freq traveler.,2017-10-25 23:12:59+00:00,1244590,"@411973 We know you'd like to keep your bag with you, Bill. We appreciate your loyalty, and will have it back to you at bag claim.",Wed Oct 25 23:47:37 +0000 2017,LAS gate d5 rude gate agent about carryon. Would not allow me to board even though fit in sizer. Way to treat a freq traveler.,"We know you'd like to keep your bag with you, Bill. We appreciate your loyalty, and will have it back to you at bag claim.",AA-014237
1242929,On last flight of the week before getting home. Thanks @AmericanAir and everyone else this week. Great conference. #C5Turf https://t.co/t4mhW2ol1M,2017-10-25 23:13:46+00:00,1242928,@354318 Thanks for flying with us today!,Wed Oct 25 23:14:45 +0000 2017,On last flight of the week before getting home. Thanks and everyone else this week. Great conference. #C5Turf,Thanks for flying with us today!,AA-014239
1245083,"Thanks @AmericanAir , will make my connection with enough time to make a pit stop!!!",2017-10-25 23:35:04+00:00,1245082,@412093 We're glad to hear it. Thanks for flying with us today.,Thu Oct 26 00:13:01 +0000 2017,"Thanks , will make my connection with enough time to make a pit stop!!!",We're glad to hear it. Thanks for flying with us today.,AA-014251
1245081,"@AmericanAir thanks for nothing. I will spend my $20,000 with another airline. Group 9=1 bag so you charge me $50 for my carry on. #loyalty",2017-10-25 23:36:38+00:00,1245080,@412092 Basic Economy fares only allow for a small carry-on to be placed under your seat. Please see: https://t.co/MKvFFVWJdz,Thu Oct 26 00:13:50 +0000 2017,"thanks for nothing. I will spend my $20,000 with another airline. Group 9=1 bag so you charge me $50 for my carry on. #loyalty",Basic Economy fares only allow for a small carry-on to be placed under your seat. Please see:,AA-014254
1244522,@AmericanAir Still not off the ground i might add,2017-10-25 23:39:33+00:00,1244520,"@411970 Our apologies for the delayed update, Ken. We're glad to see you're now on your way with an estimated arrival at 9:11p.",Wed Oct 25 23:53:10 +0000 2017,Still not off the ground i might add,"Our apologies for the delayed update, Ken. We're glad to see you're now on your way with an estimated arrival at 9:11p.",AA-014256
1244515,"The pilot on my @AmericanAir just identified himself as “Captain Kirk.” The entire plane cheered. Thank you, Gene Roddenberry.",2017-10-25 23:43:11+00:00,1244514,"@411969 While he's unable to #BeamYouUp, we know that he'll take great care of you! Enjoy your flight.",Wed Oct 25 23:57:55 +0000 2017,"The pilot on my just identified himself as “Captain Kirk.” The entire plane cheered. Thank you, Gene Roddenberry.","While he's unable to #BeamYouUp, we know that he'll take great care of you! Enjoy your flight.",AA-014257
1245529,Hey @AmericanAir you might want to a) work on customer servicd b) make sure your boards are accurate and c) fix your damn planes,2017-10-25 23:59:18+00:00,1245528,"@412195 We appreciate your feedback, Daniel. Updates can be seen here: https://t.co/hSJ3SkyGEd",Thu Oct 26 00:25:31 +0000 2017,Hey you might want to a) work on customer servicd b) make sure your boards are accurate and c) fix your damn planes,"We appreciate your feedback, Daniel. Updates can be seen here:",AA-014262
1246070,"Just had a FANTASTIC flight crew aboard @AmericanAir Flt 2527. (PHX ▶️ JFK). Friendly and all smiles. Thank you Toni, Linda, and Noelle!!",2017-10-26 00:04:36+00:00,1246068,"@412327 We're so happy to hear your kind words about our Toni, Linda and Noelle. We'll forward this along for their #AATeam!",Thu Oct 26 00:37:25 +0000 2017,"Just had a FANTASTIC flight crew aboard Flt 2527. (PHX ▶️ JFK). Friendly and all smiles. Thank you Toni, Linda, and Noelle!!","We're so happy to hear your kind words about our Toni, Linda and Noelle. We'll forward this along for their #AATeam!",AA-014265
1246065,"Dear @AmericanAir,
I am on the 3rd plane of yours today delayed because of a maintenance issue, just an FYI. 
Love,
An upset customer",2017-10-26 00:09:24+00:00,1246064,"@412325 We're so sorry about that, Jess. We're working hard to have you wheels up. We'll provide updates here: https://t.co/hSJ3SkyGEd",Thu Oct 26 00:40:17 +0000 2017,"Dear , I am on the 3rd plane of yours today delayed because of a maintenance issue, just an FYI. Love, An upset customer","We're so sorry about that, Jess. We're working hard to have you wheels up. We'll provide updates here:",AA-014268
1246501,"Surprise upgrade to First Class for the first time ever 😳🛫 a perfect way to end a business trip and fly home. Thank you, @AmericanAir",2017-10-26 00:18:24+00:00,1246500,@412448 The #GoldLife is pretty sweet! We're so glad you're enjoying your time on board with us.,Thu Oct 26 00:53:43 +0000 2017,"Surprise upgrade to First Class for the first time ever 😳🛫 a perfect way to end a business trip and fly home. Thank you,",The #GoldLife is pretty sweet! We're so glad you're enjoying your time on board with us.,AA-014276
1915542,@AmericanAir FLT 1049 BWI ➡️MIA just in case,2017-10-26 00:23:58+00:00,1915541,@570571 We don't tolerate discrimination of any kind. We're going to forward this feedback to the airport leadership team. Thanks for sharing this.,Thu Oct 26 00:47:23 +0000 2017,FLT 1049 BWI ➡️MIA just in case,We don't tolerate discrimination of any kind. We're going to forward this feedback to the airport leadership team. Thanks for sharing this.,AA-014278
1246057,@AmericanAir Yay! We made it!,2017-10-26 00:33:18+00:00,1246056,@197990 We're glad you're to your gate now. Our sincere apologies for the wait.,Thu Oct 26 00:41:41 +0000 2017,Yay! We made it!,We're glad you're to your gate now. Our sincere apologies for the wait.,AA-014280
1246968,"@AmericanAir was terrible honeymoon choice. Attendant responded to order saying ""Black people love chicken."" Plus 10hrs no Wi-Fi! #travel",2017-10-26 00:35:03+00:00,1246967,@412556 We don't tolerate discrimination of any kind. Please DM your contact info and all details.,Thu Oct 26 01:06:19 +0000 2017,"was terrible honeymoon choice. Attendant responded to order saying ""Black people love chicken."" Plus 10hrs no Wi-Fi! #travel",We don't tolerate discrimination of any kind. Please DM your contact info and all details.,AA-014282
1247974,. @AmericanAir still waiting for that call. https://t.co/JUzvv1HvcI,2017-10-26 01:01:06+00:00,1247973,@323786 A specialist will be in direct contact soon. Thanks for your continued patience.,Thu Oct 26 01:34:27 +0000 2017,. still waiting for that call.,A specialist will be in direct contact soon. Thanks for your continued patience.,AA-014300
